Appliant_ID,default_status
Apcnt_1002644,0.30427722409813535
Apcnt_1002656,0.20883648041264155
Apcnt_1002672,0.6673090631340244
Apcnt_1002680,0.09359671977574097
Apcnt_1002700,0.2043713729407578
Apcnt_1002736,0.6051868038112682
Apcnt_1002756,0.06092048030581519
Apcnt_1002760,0.34878979533024435
Apcnt_1002768,0.3353515522441151
Apcnt_1002780,0.7987564595203165
Apcnt_1002784,0.0060186742590285025
Apcnt_1002788,0.005828414427062893
Apcnt_1002796,0.04504243441199912
Apcnt_1002800,0.2752487797524031
Apcnt_1002808,0.6358972958168937
Apcnt_1002812,0.041331314758394626
Apcnt_1002832,0.4716441632928513
Apcnt_1002848,0.27180390294662177
Apcnt_1002852,0.019051262273894295
Apcnt_1002860,0.7473545470165799
Apcnt_1002868,0.01953229273226445
Apcnt_1002872,0.6553729142449134
Apcnt_1002888,0.8346737376573039
Apcnt_1002892,0.015153339193620306
Apcnt_1002896,0.6820518541114433
Apcnt_1002912,0.5862896304011356
Apcnt_1002932,0.6838666904926503
Apcnt_1002936,0.11273972551028875
Apcnt_1002980,0.03293891811695631
Apcnt_1002992,0.29844379205057303
Apcnt_1003000,0.07523578446326572
Apcnt_1003028,0.3815988091985504
Apcnt_1003036,0.01392997196331573
Apcnt_1003040,0.01923356896772969
Apcnt_1003048,0.8917615679767802
Apcnt_1003076,0.8646765205354084
Apcnt_1003080,0.7420360075837613
Apcnt_1003100,0.25050850068551284
Apcnt_1003148,0.5061448995413295
Apcnt_1003152,0.10093762896689557
Apcnt_1003180,0.49841919802649937
Apcnt_1003200,0.2388078361657462
Apcnt_1003208,0.47956272747101214
Apcnt_1003216,0.6655949139816242
Apcnt_1003224,0.22796490892487867
Apcnt_1003228,0.12532776393723427
Apcnt_1003232,0.2076124564143743
Apcnt_1003236,0.1737138834765359
Apcnt_1003276,0.28120824200559796
Apcnt_1003280,0.4617492873107332
Apcnt_1003308,0.21027866016097085
Apcnt_1003312,0.2768269905195184
Apcnt_1003324,0.19338898194641224
Apcnt_1003340,0.12023224176309837
Apcnt_1003356,0.04597470454693913
Apcnt_1003384,0.006012024481280782
Apcnt_1003400,0.010383860058748433
Apcnt_1003412,0.16863000309205678
Apcnt_1003424,0.19765363860686802
Apcnt_1003428,0.10685659760859458
Apcnt_1003452,0.16724231270887593
Apcnt_1003456,0.014329190047476925
Apcnt_1003460,0.16455433157343605
Apcnt_1003484,0.008882564139368618
Apcnt_1003504,0.015654764785657114
Apcnt_1003516,0.010839761393522015
Apcnt_1003520,0.00985588127803429
Apcnt_1003524,0.01770425361710165
Apcnt_1003532,0.02112465491182184
Apcnt_1003560,0.9190539697360727
Apcnt_1003584,0.1400482485863849
Apcnt_1003588,0.16520036726207396
Apcnt_1003600,0.032366417249380754
Apcnt_1003612,0.08203354222889085
Apcnt_1003620,0.6684169617959801
Apcnt_1003636,0.31758842173162355
Apcnt_1003656,0.2671949536906605
Apcnt_1003676,0.3144280607048074
Apcnt_1003696,0.7967295778913841
Apcnt_1003720,0.08436213860315296
Apcnt_1003728,0.2956586956589655
Apcnt_1003732,0.8696681503934149
Apcnt_1003736,0.02815525767545634
Apcnt_1003740,0.28694728335736486
Apcnt_1003744,0.03435339640920706
Apcnt_1003752,0.29313993566908453
Apcnt_1003772,0.11374695648207014
Apcnt_1003780,0.13376922497066354
Apcnt_1003808,0.4052022582951616
Apcnt_1003812,0.031145920887762756
Apcnt_1003828,0.9529363945042485
Apcnt_1003840,0.03396888280892353
Apcnt_1003860,0.3163763416543688
Apcnt_1003864,0.08652511865177674
Apcnt_1003880,0.005831376675091565
Apcnt_1003888,0.41449333031520336
Apcnt_1003892,0.25401411980303373
Apcnt_1003896,0.32831655757095923
Apcnt_1003904,0.49973002790080495
Apcnt_1003924,0.38632364258993157
Apcnt_1003928,0.02582883412491402
Apcnt_1003964,0.06855193226985942
Apcnt_1003972,0.17958531990045346
Apcnt_1003984,0.148860037452652
Apcnt_1004016,0.18249611370442123
Apcnt_1004028,0.040393970590785644
Apcnt_1004044,0.183567133907594
Apcnt_1004048,0.15004632807228088
Apcnt_1004068,0.27081591837709473
Apcnt_1004096,0.012615029642230166
Apcnt_1004100,0.7355479880595315
Apcnt_1004128,0.10045655230772557
Apcnt_1004144,0.8895729297966466
Apcnt_1004152,0.18411067798441208
Apcnt_1004172,0.07411749598042479
Apcnt_1004208,0.03789891307399319
Apcnt_1004216,0.16550873574334085
Apcnt_1004220,0.3356827386428023
Apcnt_1004228,0.24312101084090235
Apcnt_1004240,0.19747422538429954
Apcnt_1004248,0.18727976632810936
Apcnt_1004264,0.1909963904898321
Apcnt_1004272,0.4114030868198288
Apcnt_1004288,0.6019787846627497
Apcnt_1004292,0.009370547364481443
Apcnt_1004300,0.603992604069586
Apcnt_1004304,0.10891662407044563
Apcnt_1004312,0.13275312792118824
Apcnt_1004316,0.271976940434555
Apcnt_1004332,0.27187538575693804
Apcnt_1004344,0.3143408158216455
Apcnt_1004348,0.18769644285970144
Apcnt_1004352,0.9386988999714014
Apcnt_1004384,0.02111513494175668
Apcnt_1004392,0.6776163620959283
Apcnt_1004404,0.009348956290195458
Apcnt_1004408,0.007113195605053106
Apcnt_1004428,0.016207599437060446
Apcnt_1004432,0.223516890636149
Apcnt_1004452,0.26181924039930876
Apcnt_1004456,0.19189648346628038
Apcnt_1004464,0.2308706465401137
Apcnt_1004476,0.21332086052413493
Apcnt_1004484,0.007118026192403335
Apcnt_1004488,0.013653832812020376
Apcnt_1004500,0.39170026812401443
Apcnt_1004512,0.006672711855266002
Apcnt_1004528,0.012572812710956598
Apcnt_1004536,0.012823609807609515
Apcnt_1004544,0.03815495149434719
Apcnt_1004564,0.0077457889617812085
Apcnt_1004572,0.013189021479351807
Apcnt_1004588,0.03244126821954704
Apcnt_1004624,0.36678709871925835
Apcnt_1004632,0.2590661143021409
Apcnt_1004636,0.08228820557094087
Apcnt_1004648,0.7059500203541471
Apcnt_1004680,0.30196652629742393
Apcnt_1004684,0.34773907476761035
Apcnt_1004704,0.7495187034841228
Apcnt_1004708,0.010656811974027089
Apcnt_1004712,0.5403581125518573
Apcnt_1004716,0.7742111791803477
Apcnt_1004752,0.27525123967194154
Apcnt_1004760,0.15244684686764182
Apcnt_1004772,0.32600963186027876
Apcnt_1004788,0.012045716346395133
Apcnt_1004792,0.009057802891243135
Apcnt_1004808,0.2382891855177068
Apcnt_1004812,0.06366112720624696
Apcnt_1004824,0.2820381546342962
Apcnt_1004828,0.27635415372327754
Apcnt_1004836,0.00579764365517972
Apcnt_1004864,0.1669423484273064
Apcnt_1004884,0.08483373066632892
Apcnt_1004888,0.4952273006042637
Apcnt_1004900,0.7747639211322567
Apcnt_1004912,0.19876939477330527
Apcnt_1004932,0.6817843264098687
Apcnt_1004944,0.014602862547898431
Apcnt_1004968,0.007670182367139821
Apcnt_1004972,0.0814662929394624
Apcnt_1004976,0.6390154732500923
Apcnt_1004996,0.16731440854953677
Apcnt_1005000,0.285597858742089
Apcnt_1005016,0.20139536100139305
Apcnt_1005040,0.27563575802876583
Apcnt_1005052,0.5352227204960461
Apcnt_1005056,0.505192176409898
Apcnt_1005064,0.08810485081258354
Apcnt_1005080,0.9146920662398268
Apcnt_1005088,0.04421077537527333
Apcnt_1005096,0.1638900099584141
Apcnt_1005100,0.16072855036891653
Apcnt_1005116,0.12535278045548315
Apcnt_1005144,0.24789686398630523
Apcnt_1005148,0.045713300690485535
Apcnt_1005168,0.30074511340053345
Apcnt_1005196,0.06583483871853416
Apcnt_1005200,0.09484059087506959
Apcnt_1005204,0.5260917985486288
Apcnt_1005208,0.3762505005197573
Apcnt_1005212,0.08806871243431752
Apcnt_1005216,0.10121021477714057
Apcnt_1005220,0.08873027220780678
Apcnt_1005256,0.056005709652337844
Apcnt_1005284,0.27838792126473944
Apcnt_1005316,0.4671456692860214
Apcnt_1005340,0.12540642716492506
Apcnt_1005440,0.021288288213238752
Apcnt_1005456,0.060024815295289004
Apcnt_1005460,0.4407699188606326
Apcnt_1005464,0.11062497642359842
Apcnt_1005472,0.0879861928356005
Apcnt_1005480,0.8192522275108219
Apcnt_1005500,0.5622401764127483
Apcnt_1005524,0.19160686688170156
Apcnt_1005544,0.019117941195114927
Apcnt_1005552,0.07255128274430149
Apcnt_1005560,0.13625571322645635
Apcnt_1005572,0.7200919575912459
Apcnt_1005576,0.280036828468132
Apcnt_1005580,0.646866118351153
Apcnt_1005600,0.02835847369429683
Apcnt_1005612,0.011763472908852239
Apcnt_1005616,0.282115968994309
Apcnt_1005620,0.03378816150152776
Apcnt_1005624,0.010694255754436152
Apcnt_1005636,0.015604304300720254
Apcnt_1005644,0.11532785681078106
Apcnt_1005656,0.007105526841686099
Apcnt_1005684,0.3294252639913464
Apcnt_1005692,0.010739468883713096
Apcnt_1005700,0.06841803753781063
Apcnt_1005704,0.24374568938906688
Apcnt_1005712,0.25334464456195493
Apcnt_1005716,0.030701775362714893
Apcnt_1005740,0.08793497981868584
Apcnt_1005752,0.03436529738876331
Apcnt_1005768,0.010580972249465687
Apcnt_1005776,0.33678736629893363
Apcnt_1005796,0.15803133153653987
Apcnt_1005804,0.01175122992980573
Apcnt_1005812,0.30758800977434103
Apcnt_1005840,0.05597768907417247
Apcnt_1005872,0.026660785508979646
Apcnt_1005896,0.05748276388426174
Apcnt_1005908,0.044428128350980436
Apcnt_1005944,0.857717839642723
Apcnt_1005952,0.3612492917860854
Apcnt_1005972,0.2731942262961266
Apcnt_1005980,0.18870393191182264
Apcnt_1006028,0.0444392748586035
Apcnt_1006032,0.058761276560771514
Apcnt_1006044,0.022703864634253303
Apcnt_1006056,0.5558432544141544
Apcnt_1006064,0.09851309132284505
Apcnt_1006084,0.11364899188720723
Apcnt_1006088,0.03782125457637719
Apcnt_1006108,0.10248029550755092
Apcnt_1006124,0.044310645399452585
Apcnt_1006132,0.9147111135563752
Apcnt_1006136,0.11845966018381715
Apcnt_1006144,0.006296814010035565
Apcnt_1006160,0.7243455411566423
Apcnt_1006168,0.7069075211882855
Apcnt_1006228,0.7913407131446177
Apcnt_1006236,0.7182599157225966
Apcnt_1006276,0.2631174116187107
Apcnt_1006280,0.6466640842835526
Apcnt_1006300,0.01084624005286373
Apcnt_1006304,0.20595114470068782
Apcnt_1006320,0.017225254068270395
Apcnt_1006324,0.6310707643600219
Apcnt_1006328,0.21104184292345107
Apcnt_1006368,0.026740143737789643
Apcnt_1006376,0.15417612259275804
Apcnt_1006384,0.23226997174952801
Apcnt_1006396,0.1890946655893262
Apcnt_1006404,0.035471182502786774
Apcnt_1006444,0.041004321117471584
Apcnt_1006448,0.08009256471058655
Apcnt_1006452,0.10075775630167964
Apcnt_1006456,0.1724679609690096
Apcnt_1006460,0.024260942174641285
Apcnt_1006476,0.24457490723652184
Apcnt_1006488,0.35518150432815293
Apcnt_1006492,0.13230963352044708
Apcnt_1006496,0.09259548215154015
Apcnt_1006504,0.5102086345984287
Apcnt_1006520,0.04651931077847037
Apcnt_1006524,0.06074110496248851
Apcnt_1006528,0.05080702588858033
Apcnt_1006560,0.07157326468880777
Apcnt_1006564,0.1861201047715873
Apcnt_1006568,0.09216562445511617
Apcnt_1006572,0.08975049386733366
Apcnt_1006576,0.18541137650509254
Apcnt_1006592,0.7046156364163904
Apcnt_1006604,0.1152195876119457
Apcnt_1006620,0.07300373256544257
Apcnt_1006632,0.020059205154568886
Apcnt_1006652,0.618635520819093
Apcnt_1006692,0.02680976419222944
Apcnt_1006716,0.6370597207276547
Apcnt_1006720,0.7260754507066903
Apcnt_1006732,0.02222572525914491
Apcnt_1006744,0.5247590821710822
Apcnt_1006752,0.8702507547787396
Apcnt_1006764,0.007902907978148625
Apcnt_1006792,0.05092161924362751
Apcnt_1006796,0.03558279413263561
Apcnt_1006804,0.6615355729610464
Apcnt_1006824,0.18098927756685312
Apcnt_1006840,0.06782405320818154
Apcnt_1006844,0.9151642022968419
Apcnt_1006848,0.7918921107187552
Apcnt_1006852,0.031456311298663574
Apcnt_1006868,0.011229995184474748
Apcnt_1006880,0.4531208737924147
Apcnt_1006896,0.05387136459849124
Apcnt_1006912,0.00825377093672714
Apcnt_1006916,0.005890609644925607
Apcnt_1006932,0.019748461473904425
Apcnt_1006936,0.009824436355313248
Apcnt_1006944,0.011800441294322991
Apcnt_1006952,0.022872259569962496
Apcnt_1006968,0.011376174042285895
Apcnt_1006980,0.017346367146475108
Apcnt_1006984,0.22341880346514503
Apcnt_1007044,0.4183906170958502
Apcnt_1007052,0.15308834906314106
Apcnt_1007060,0.8090494927865985
Apcnt_1007080,0.05302522511489528
Apcnt_1007092,0.14531660471205654
Apcnt_1007100,0.008450817994197125
Apcnt_1007104,0.008043404539657177
Apcnt_1007108,0.024601240490029503
Apcnt_1007124,0.11249424063011282
Apcnt_1007140,0.010245670109363822
Apcnt_1007184,0.02136389455582353
Apcnt_1007192,0.02208990538753451
Apcnt_1007204,0.10189688449258091
Apcnt_1007212,0.09995152894304941
Apcnt_1007232,0.13054609317316052
Apcnt_1007260,0.10642628898585449
Apcnt_1007284,0.03369770228338194
Apcnt_1007288,0.09936222119088796
Apcnt_1007300,0.08460235374203096
Apcnt_1007304,0.03762512050148637
Apcnt_1007336,0.32192211678897975
Apcnt_1007348,0.18266659757426393
Apcnt_1007352,0.016718906333743046
Apcnt_1007356,0.4216078474408409
Apcnt_1007360,0.41308166101843863
Apcnt_1007364,0.9380784114722946
Apcnt_1007408,0.7172355696007465
Apcnt_1007412,0.26480896349431615
Apcnt_1007416,0.020630775272629288
Apcnt_1007424,0.00976088834556548
Apcnt_1007468,0.09082469916947712
Apcnt_1007476,0.11388585261941082
Apcnt_1007480,0.030251073675684546
Apcnt_1007488,0.0916458724764328
Apcnt_1007496,0.11995862405948009
Apcnt_1007500,0.08660901072765478
Apcnt_1007504,0.6448236990967212
Apcnt_1007512,0.09669046653384557
Apcnt_1007516,0.022513585148590483
Apcnt_1007528,0.07072182470453676
Apcnt_1007544,0.2810073904933019
Apcnt_1007552,0.012564525893430028
Apcnt_1007568,0.09304002757705095
Apcnt_1007572,0.5698511188947607
Apcnt_1007576,0.6004652283989195
Apcnt_1007608,0.4418122034508017
Apcnt_1007616,0.04223226645877534
Apcnt_1007636,0.11714923742151295
Apcnt_1007644,0.06999090331811406
Apcnt_1007672,0.5387415882778069
Apcnt_1007704,0.11354798963338429
Apcnt_1007708,0.04288876977775283
Apcnt_1007720,0.26005163422895156
Apcnt_1007728,0.05553479090084107
Apcnt_1007756,0.016288844913154334
Apcnt_1007760,0.025498881279844045
Apcnt_1007764,0.05795741507420874
Apcnt_1007772,0.040635136094081814
Apcnt_1007796,0.5798276741653061
Apcnt_1007808,0.17376687448071312
Apcnt_1007820,0.329890160278239
Apcnt_1007832,0.7101024318728272
Apcnt_1007844,0.8721083163913599
Apcnt_1007868,0.22883927140269666
Apcnt_1007884,0.27566446931521127
Apcnt_1007908,0.010166904980619434
Apcnt_1007916,0.05584800150519957
Apcnt_1007920,0.7729851380107953
Apcnt_1007928,0.021128350881780066
Apcnt_1007952,0.011414384238626753
Apcnt_1007996,0.08764010132789625
Apcnt_1008000,0.08646156918541062
Apcnt_1008004,0.06597443085808784
Apcnt_1008008,0.22903020520976178
Apcnt_1008024,0.832461281626348
Apcnt_1008052,0.18647039287629644
Apcnt_1008056,0.036159998179007294
Apcnt_1008072,0.027844797136846566
Apcnt_1008096,0.26887191065991495
Apcnt_1008104,0.00853071805484162
Apcnt_1008108,0.007587366641943919
Apcnt_1008120,0.026031209054428024
Apcnt_1008128,0.024249341021206697
Apcnt_1008136,0.01002855531089758
Apcnt_1008144,0.013394509727387528
Apcnt_1008160,0.01605096038190264
Apcnt_1008208,0.03527638928572525
Apcnt_1008212,0.11684966974607801
Apcnt_1008260,0.04735347618109298
Apcnt_1008264,0.09848363667857245
Apcnt_1008268,0.00647610044575628
Apcnt_1008276,0.10417341307167635
Apcnt_1008284,0.04593362282211382
Apcnt_1008288,0.6169231839925902
Apcnt_1008292,0.27164366144583457
Apcnt_1008332,0.10119957781724552
Apcnt_1008352,0.8007762273047186
Apcnt_1008356,0.023836278574372552
Apcnt_1008396,0.1536887703614559
Apcnt_1008412,0.07851920240970615
Apcnt_1008444,0.07466489935833966
Apcnt_1008460,0.012746520450889545
Apcnt_1008468,0.7374812597138358
Apcnt_1008472,0.012726319973046707
Apcnt_1008476,0.0285576683373877
Apcnt_1008508,0.011073659338687009
Apcnt_1008556,0.14784192165041493
Apcnt_1008560,0.05792117458418602
Apcnt_1008564,0.04449712390620319
Apcnt_1008576,0.11573085494666248
Apcnt_1008616,0.050461102099601425
Apcnt_1008624,0.0727175786069349
Apcnt_1008628,0.019796096069570907
Apcnt_1008648,0.48474361598923416
Apcnt_1008680,0.09622062707851019
Apcnt_1008684,0.17125326616121997
Apcnt_1008696,0.30837964846448424
Apcnt_1008700,0.05805967147789092
Apcnt_1008708,0.015544478547396512
Apcnt_1008716,0.01352652065502061
Apcnt_1008740,0.13120052451406336
Apcnt_1008744,0.01604880051372848
Apcnt_1008768,0.05261600886099834
Apcnt_1008776,0.034104395416523436
Apcnt_1008812,0.10569715715960393
Apcnt_1008824,0.05609365849504147
Apcnt_1008828,0.03094364523840805
Apcnt_1008832,0.12097378939999472
Apcnt_1008836,0.01428448387092436
Apcnt_1008852,0.007764761850703389
Apcnt_1008872,0.01077993698653355
Apcnt_1008884,0.25526590109063935
Apcnt_1008896,0.06662478662925035
Apcnt_1008904,0.03560892854917346
Apcnt_1008916,0.20087575912340358
Apcnt_1008920,0.041470128767898885
Apcnt_1008924,0.20989901267213348
Apcnt_1008928,0.38504272972351633
Apcnt_1008944,0.028611345767489225
Apcnt_1008960,0.009824609275267704
Apcnt_1008976,0.008086963675684296
Apcnt_1008988,0.03865057194897767
Apcnt_1009008,0.29928899223455935
Apcnt_1009020,0.11954120992006069
Apcnt_1009024,0.11290316198673318
Apcnt_1009028,0.7691166643881581
Apcnt_1009036,0.47363792611348327
Apcnt_1009048,0.30324899735285565
Apcnt_1009080,0.7241610403995704
Apcnt_1009084,0.025255411925556862
Apcnt_1009136,0.010790489636099873
Apcnt_1009148,0.5447611520224009
Apcnt_1009152,0.15182155770389175
Apcnt_1009168,0.01401833260480616
Apcnt_1009192,0.02781831230707938
Apcnt_1009204,0.010965462365979149
Apcnt_1009208,0.09614177686516222
Apcnt_1009220,0.009331193990989155
Apcnt_1009224,0.013141417340819896
Apcnt_1009228,0.005487798790488496
Apcnt_1009232,0.018542586925629437
Apcnt_1009240,0.018589376475519268
Apcnt_1009244,0.008608361856302588
Apcnt_1009344,0.01715767182989047
Apcnt_1009352,0.11342157732811602
Apcnt_1009360,0.10341743828652708
Apcnt_1009364,0.01696035695771532
Apcnt_1009372,0.3316907459742955
Apcnt_1009384,0.042508905374425095
Apcnt_1009396,0.04406844065741577
Apcnt_1009424,0.5203642702619028
Apcnt_1009440,0.20034271629461134
Apcnt_1009448,0.08628116852234893
Apcnt_1009480,0.050245334625028844
Apcnt_1009504,0.3044655909391564
Apcnt_1009528,0.0914875607858391
Apcnt_1009560,0.5981917361590696
Apcnt_1009564,0.03534001119736393
Apcnt_1009572,0.05542855867426515
Apcnt_1009584,0.026856507338554627
Apcnt_1009592,0.1473904526034881
Apcnt_1009596,0.1188492342377429
Apcnt_1009616,0.13832769569158548
Apcnt_1009620,0.17033687846958862
Apcnt_1009624,0.29076130525532584
Apcnt_1009632,0.36242602403351487
Apcnt_1009636,0.023331623974604525
Apcnt_1009644,0.6458784551035384
Apcnt_1009656,0.1669989897904009
Apcnt_1009664,0.31827561064924614
Apcnt_1009676,0.32290279617194484
Apcnt_1009684,0.013816236372730793
Apcnt_1009696,0.7429758868987612
Apcnt_1009712,0.052465865336105484
Apcnt_1009716,0.6105648394134786
Apcnt_1009732,0.13119767644816738
